Basis,Line,Product group,,Rate,Yield,Uptime
Net Quantity Produced,K18,Print,0.51,,79268.86708838139,
Net Quantity Produced,K18,Print,0.52,,79394.73417676284,
Net Quantity Produced,K18,Print,0.53,,79520.60126514424,
Net Quantity Produced,K18,Print,0.54,,79646.46835352566,
Net Quantity Produced,K18,Print,0.55,,79772.3354419071,
Net Quantity Produced,K18,Print,0.56,,79898.2025302885,
Net Quantity Produced,K18,Print,0.57,,80024.06961866992,
Net Quantity Produced,K18,Print,0.58,,80149.93670705133,
Net Quantity Produced,K18,Print,0.59,,80275.80379543273,
Net Quantity Produced,K18,Print,0.6,,80401.67088381416,
Net Quantity Produced,K18,Print,0.61,,80527.53797219558,
Net Quantity Produced,K18,Print,0.62,,80653.405060577,
Net Quantity Produced,K18,Print,0.63,,80779.27214895841,
Net Quantity Produced,K18,Print,0.64,,80905.13923733983,
Net Quantity Produced,K18,Print,0.65,,81031.00632572125,
Net Quantity Produced,K18,Print,0.66,,81156.87341410268,
Net Quantity Produced,K18,Print,0.67,,81253.24256191411,
Net Quantity Produced,K18,Print,0.68,,81290.61582858558,
Net Quantity Produced,K18,Print,0.69,,81327.98909525707,
Net Quantity Produced,K18,Print,0.7,,81365.36236192856,
Net Quantity Produced,K18,Print,0.71,,81402.73562860006,
Net Quantity Produced,K18,Print,0.72,,81440.10889527154,
Net Quantity Produced,K18,Print,0.73,,81477.48216194303,
Net Quantity Produced,K18,Print,0.74,,81514.85542861452,
Net Quantity Produced,K18,Print,0.75,,81552.22869528599,
Net Quantity Produced,K18,Print,0.76,,81589.60196195747,
Net Quantity Produced,K18,Print,0.77,,81626.97522862896,
Net Quantity Produced,K18,Print,0.78,,81664.34849530044,
Net Quantity Produced,K18,Print,0.79,,81701.72176197193,
Net Quantity Produced,K18,Print,0.8,,81739.09502864342,
Net Quantity Produced,K18,Print,0.81,,81776.46829531492,
Net Quantity Produced,K18,Print,0.82,,81813.8415619864,
Net Quantity Produced,K18,Print,0.83,,81851.21482865789,
Net Quantity Produced,K18,Print,0.84,,81888.58809532938,
Net Quantity Produced,K18,Print,0.85,,81925.96136200085,
Net Quantity Produced,K18,Print,0.86,,81963.33462867234,
Net Quantity Produced,K18,Print,0.87,,82000.70789534383,
Net Quantity Produced,K18,Print,0.88,,82038.08116201533,
Net Quantity Produced,K18,Print,0.89,,82075.4544286868,
Net Quantity Produced,K18,Print,0.9,,82112.82769535827,
Net Quantity Produced,K18,Print,0.91,,82150.20096202978,
Net Quantity Produced,K18,Print,0.92,,82187.57422870125,
Net Quantity Produced,K18,Print,0.93,,82224.94749537272,
Net Quantity Produced,K18,Print,0.94,,82262.32076204423,
Net Quantity Produced,K18,Print,0.95,,82299.6940287157,
Net Quantity Produced,K18,Print,0.96,,82337.0672953872,
Net Quantity Produced,K18,Print,0.97,,82374.44056205869,
Net Quantity Produced,K18,Print,0.98,,82411.81382873017,
Net Quantity Produced,K18,Print,0.99,,82449.18709540165,
Net Quantity Produced,K18,Print,1.0,,82486.56036207314,
Net Quantity Produced,K18,Cards Core,0.5,,,
Net Quantity Produced,K18,Cards Core,0.51,,,
Net Quantity Produced,K18,Cards Core,0.52,,,
Net Quantity Produced,K18,Cards Core,0.53,,,
Net Quantity Produced,K18,Cards Core,0.54,,,
Net Quantity Produced,K18,Cards Core,0.55,,,
Net Quantity Produced,K18,Cards Core,0.56,,,
Net Quantity Produced,K18,Cards Core,0.57,,,
Net Quantity Produced,K18,Cards Core,0.58,,,
Net Quantity Produced,K18,Cards Core,0.59,,,
Net Quantity Produced,K18,Cards Core,0.6,,,
Net Quantity Produced,K18,Cards Core,0.61,,,
Net Quantity Produced,K18,Cards Core,0.62,,,
Net Quantity Produced,K18,Cards Core,0.63,,,
Net Quantity Produced,K18,Cards Core,0.64,,,
Net Quantity Produced,K18,Cards Core,0.65,,,
Net Quantity Produced,K18,Cards Core,0.66,,,
Net Quantity Produced,K18,Cards Core,0.67,,,
Net Quantity Produced,K18,Cards Core,0.68,,,
Net Quantity Produced,K18,Cards Core,0.69,,,
Net Quantity Produced,K18,Cards Core,0.7,,,
Net Quantity Produced,K18,Cards Core,0.71,,,
Net Quantity Produced,K18,Cards Core,0.72,,,
Net Quantity Produced,K18,Cards Core,0.73,,,
Net Quantity Produced,K18,Cards Core,0.74,,,
Net Quantity Produced,K18,Cards Core,0.75,,,
Net Quantity Produced,K18,Cards Core,0.76,,,
Net Quantity Produced,K18,Cards Core,0.77,,,
Net Quantity Produced,K18,Cards Core,0.78,,,
Net Quantity Produced,K18,Cards Core,0.79,,,
Net Quantity Produced,K18,Cards Core,0.8,,,
Net Quantity Produced,K18,Cards Core,0.81,,,
Net Quantity Produced,K18,Cards Core,0.82,,,
Net Quantity Produced,K18,Cards Core,0.83,,,
Net Quantity Produced,K18,Cards Core,0.84,,,
Net Quantity Produced,K18,Cards Core,0.85,,,
Net Quantity Produced,K18,Cards Core,0.86,,,
Net Quantity Produced,K18,Cards Core,0.87,,,
Net Quantity Produced,K18,Cards Core,0.88,,,
Net Quantity Produced,K18,Cards Core,0.89,,,
Net Quantity Produced,K18,Cards Core,0.9,,,
Net Quantity Produced,K18,Cards Core,0.91,,,
Net Quantity Produced,K18,Cards Core,0.92,,,
Net Quantity Produced,K18,Cards Core,0.93,,,
Net Quantity Produced,K18,Cards Core,0.94,,,
Net Quantity Produced,K18,Cards Core,0.95,,,
Net Quantity Produced,K18,Cards Core,0.96,,,
Net Quantity Produced,K18,Cards Core,0.97,,,
Net Quantity Produced,K18,Cards Core,0.98,,,
Net Quantity Produced,K18,Cards Core,0.99,,,
Net Quantity Produced,K18,Cards Core,1.0,,,
Net Quantity Produced,K18,Cards Overlay,0.5,,,
Net Quantity Produced,K18,Cards Overlay,0.51,,,
Net Quantity Produced,K18,Cards Overlay,0.52,,,
Net Quantity Produced,K18,Cards Overlay,0.53,,,
Net Quantity Produced,K18,Cards Overlay,0.54,,,
Net Quantity Produced,K18,Cards Overlay,0.55,,,
Net Quantity Produced,K18,Cards Overlay,0.56,,,
Net Quantity Produced,K18,Cards Overlay,0.57,,,
Net Quantity Produced,K18,Cards Overlay,0.58,,,
Net Quantity Produced,K18,Cards Overlay,0.59,,,
Net Quantity Produced,K18,Cards Overlay,0.6,,,
Net Quantity Produced,K18,Cards Overlay,0.61,,,
Net Quantity Produced,K18,Cards Overlay,0.62,,,
Net Quantity Produced,K18,Cards Overlay,0.63,,,
Net Quantity Produced,K18,Cards Overlay,0.64,,,
Net Quantity Produced,K18,Cards Overlay,0.65,,,
Net Quantity Produced,K18,Cards Overlay,0.66,,,
Net Quantity Produced,K18,Cards Overlay,0.67,,,
Net Quantity Produced,K18,Cards Overlay,0.68,,,
Net Quantity Produced,K18,Cards Overlay,0.69,,,
Net Quantity Produced,K18,Cards Overlay,0.7,,,
Net Quantity Produced,K18,Cards Overlay,0.71,,,
Net Quantity Produced,K18,Cards Overlay,0.72,,,
Net Quantity Produced,K18,Cards Overlay,0.73,,,
Net Quantity Produced,K18,Cards Overlay,0.74,,,
Net Quantity Produced,K18,Cards Overlay,0.75,,,
Net Quantity Produced,K18,Cards Overlay,0.76,,,
Net Quantity Produced,K18,Cards Overlay,0.77,,,
Net Quantity Produced,K18,Cards Overlay,0.78,,,
Net Quantity Produced,K18,Cards Overlay,0.79,,,
Net Quantity Produced,K18,Cards Overlay,0.8,,,
Net Quantity Produced,K18,Cards Overlay,0.81,,,
Net Quantity Produced,K18,Cards Overlay,0.82,,,
Net Quantity Produced,K18,Cards Overlay,0.83,,,
Net Quantity Produced,K18,Cards Overlay,0.84,,,
Net Quantity Produced,K18,Cards Overlay,0.85,,,
Net Quantity Produced,K18,Cards Overlay,0.86,,,
Net Quantity Produced,K18,Cards Overlay,0.87,,,
Net Quantity Produced,K18,Cards Overlay,0.88,,,
Net Quantity Produced,K18,Cards Overlay,0.89,,,
Net Quantity Produced,K18,Cards Overlay,0.9,,,
Net Quantity Produced,K18,Cards Overlay,0.91,,,
Net Quantity Produced,K18,Cards Overlay,0.92,,,
Net Quantity Produced,K18,Cards Overlay,0.93,,,
Net Quantity Produced,K18,Cards Overlay,0.94,,,
Net Quantity Produced,K18,Cards Overlay,0.95,,,
Net Quantity Produced,K18,Cards Overlay,0.96,,,
Net Quantity Produced,K18,Cards Overlay,0.97,,,
Net Quantity Produced,K18,Cards Overlay,0.98,,,
Net Quantity Produced,K18,Cards Overlay,0.99,,,
Net Quantity Produced,K18,Cards Overlay,1.0,,,
Net Quantity Produced,K18,Construction,0.5,,,
Net Quantity Produced,K18,Construction,0.51,,,
Net Quantity Produced,K18,Construction,0.52,,,
Net Quantity Produced,K18,Construction,0.53,,,
Net Quantity Produced,K18,Construction,0.54,,,
Net Quantity Produced,K18,Construction,0.55,,,
Net Quantity Produced,K18,Construction,0.56,,,
Net Quantity Produced,K18,Construction,0.57,,,
Net Quantity Produced,K18,Construction,0.58,,,
Net Quantity Produced,K18,Construction,0.59,,,
Net Quantity Produced,K18,Construction,0.6,,,
Net Quantity Produced,K18,Construction,0.61,,,
Net Quantity Produced,K18,Construction,0.62,,,
Net Quantity Produced,K18,Construction,0.63,,,
Net Quantity Produced,K18,Construction,0.64,,,
Net Quantity Produced,K18,Construction,0.65,,,
Net Quantity Produced,K18,Construction,0.66,,,
Net Quantity Produced,K18,Construction,0.67,,,
Net Quantity Produced,K18,Construction,0.68,,,
Net Quantity Produced,K18,Construction,0.69,,,
Net Quantity Produced,K18,Construction,0.7,,,
Net Quantity Produced,K18,Construction,0.71,,,
Net Quantity Produced,K18,Construction,0.72,,,
Net Quantity Produced,K18,Construction,0.73,,,
Net Quantity Produced,K18,Construction,0.74,,,
Net Quantity Produced,K18,Construction,0.75,,,
Net Quantity Produced,K18,Construction,0.76,,,
Net Quantity Produced,K18,Construction,0.77,,,
Net Quantity Produced,K18,Construction,0.78,,,
Net Quantity Produced,K18,Construction,0.79,,,
Net Quantity Produced,K18,Construction,0.8,,,
Net Quantity Produced,K18,Construction,0.81,,,
Net Quantity Produced,K18,Construction,0.82,,,
Net Quantity Produced,K18,Construction,0.83,,,
Net Quantity Produced,K18,Construction,0.84,,,
Net Quantity Produced,K18,Construction,0.85,,,
Net Quantity Produced,K18,Construction,0.86,,,
Net Quantity Produced,K18,Construction,0.87,,,
Net Quantity Produced,K18,Construction,0.88,,,
Net Quantity Produced,K18,Construction,0.89,,,
Net Quantity Produced,K18,Construction,0.9,,,
Net Quantity Produced,K18,Construction,0.91,,,
Net Quantity Produced,K18,Construction,0.92,,,
Net Quantity Produced,K18,Construction,0.93,,,
Net Quantity Produced,K18,Construction,0.94,,,
Net Quantity Produced,K18,Construction,0.95,,,
Net Quantity Produced,K18,Construction,0.96,,,
Net Quantity Produced,K18,Construction,0.97,,,
Net Quantity Produced,K18,Construction,0.98,,,
Net Quantity Produced,K18,Construction,0.99,,,
Net Quantity Produced,K18,Construction,1.0,,,
Net Quantity Produced,K18,Cooling Tower,0.5,,,
Net Quantity Produced,K18,Cooling Tower,0.51,,,
Net Quantity Produced,K18,Cooling Tower,0.52,,,
Net Quantity Produced,K18,Cooling Tower,0.53,,,
Net Quantity Produced,K18,Cooling Tower,0.54,,,
Net Quantity Produced,K18,Cooling Tower,0.55,,,
Net Quantity Produced,K18,Cooling Tower,0.56,,,
Net Quantity Produced,K18,Cooling Tower,0.57,,,
Net Quantity Produced,K18,Cooling Tower,0.58,,,
Net Quantity Produced,K18,Cooling Tower,0.59,,,
Net Quantity Produced,K18,Cooling Tower,0.6,,,
Net Quantity Produced,K18,Cooling Tower,0.61,,,
Net Quantity Produced,K18,Cooling Tower,0.62,,,
Net Quantity Produced,K18,Cooling Tower,0.63,,,
Net Quantity Produced,K18,Cooling Tower,0.64,,,
Net Quantity Produced,K18,Cooling Tower,0.65,,,
Net Quantity Produced,K18,Cooling Tower,0.66,,,
Net Quantity Produced,K18,Cooling Tower,0.67,,,
Net Quantity Produced,K18,Cooling Tower,0.68,,,
Net Quantity Produced,K18,Cooling Tower,0.69,,,
Net Quantity Produced,K18,Cooling Tower,0.7,,,
Net Quantity Produced,K18,Cooling Tower,0.71,,,
Net Quantity Produced,K18,Cooling Tower,0.72,,,
Net Quantity Produced,K18,Cooling Tower,0.73,,,
Net Quantity Produced,K18,Cooling Tower,0.74,,,
Net Quantity Produced,K18,Cooling Tower,0.75,,,
Net Quantity Produced,K18,Cooling Tower,0.76,,,
Net Quantity Produced,K18,Cooling Tower,0.77,,,
Net Quantity Produced,K18,Cooling Tower,0.78,,,
Net Quantity Produced,K18,Cooling Tower,0.79,,,
Net Quantity Produced,K18,Cooling Tower,0.8,,,
Net Quantity Produced,K18,Cooling Tower,0.81,,,
Net Quantity Produced,K18,Cooling Tower,0.82,,,
Net Quantity Produced,K18,Cooling Tower,0.83,,,
Net Quantity Produced,K18,Cooling Tower,0.84,,,
Net Quantity Produced,K18,Cooling Tower,0.85,,,
Net Quantity Produced,K18,Cooling Tower,0.86,,,
Net Quantity Produced,K18,Cooling Tower,0.87,,,
Net Quantity Produced,K18,Cooling Tower,0.88,,,
Net Quantity Produced,K18,Cooling Tower,0.89,,,
Net Quantity Produced,K18,Cooling Tower,0.9,,,
Net Quantity Produced,K18,Cooling Tower,0.91,,,
Net Quantity Produced,K18,Cooling Tower,0.92,,,
Net Quantity Produced,K18,Cooling Tower,0.93,,,
Net Quantity Produced,K18,Cooling Tower,0.94,,,
Net Quantity Produced,K18,Cooling Tower,0.95,,,
Net Quantity Produced,K18,Cooling Tower,0.96,,,
Net Quantity Produced,K18,Cooling Tower,0.97,,,
Net Quantity Produced,K18,Cooling Tower,0.98,,,
Net Quantity Produced,K18,Cooling Tower,0.99,,,
Net Quantity Produced,K18,Cooling Tower,1.0,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.5,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.51,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.52,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.53,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.54,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.55,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.56,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.57,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.58,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.59,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.6,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.61,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.62,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.63,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.64,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.65,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.66,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.67,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.68,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.69,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.7,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.71,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.72,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.73,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.74,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.75,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.76,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.77,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.78,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.79,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.8,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.81,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.82,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.83,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.84,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.85,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.86,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.87,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.88,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.89,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.9,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.91,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.92,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.93,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.94,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.95,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.96,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.97,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.98,,,
Net Quantity Produced,K18,Dec. Surfaces/others,0.99,,,
Net Quantity Produced,K18,Dec. Surfaces/others,1.0,,,
Net Quantity Produced,K18,Other Technical,0.5,,,
Net Quantity Produced,K18,Other Technical,0.51,,,
Net Quantity Produced,K18,Other Technical,0.52,,,
Net Quantity Produced,K18,Other Technical,0.53,,,
Net Quantity Produced,K18,Other Technical,0.54,,,
Net Quantity Produced,K18,Other Technical,0.55,,,
Net Quantity Produced,K18,Other Technical,0.56,,,
Net Quantity Produced,K18,Other Technical,0.57,,,
Net Quantity Produced,K18,Other Technical,0.58,,,
Net Quantity Produced,K18,Other Technical,0.59,,,
Net Quantity Produced,K18,Other Technical,0.6,,,
Net Quantity Produced,K18,Other Technical,0.61,,,
Net Quantity Produced,K18,Other Technical,0.62,,,
Net Quantity Produced,K18,Other Technical,0.63,,,
Net Quantity Produced,K18,Other Technical,0.64,,,
Net Quantity Produced,K18,Other Technical,0.65,,,
Net Quantity Produced,K18,Other Technical,0.66,,,
Net Quantity Produced,K18,Other Technical,0.67,,,
Net Quantity Produced,K18,Other Technical,0.68,,,
Net Quantity Produced,K18,Other Technical,0.69,,,
Net Quantity Produced,K18,Other Technical,0.7,,,
Net Quantity Produced,K18,Other Technical,0.71,,,
Net Quantity Produced,K18,Other Technical,0.72,,,
Net Quantity Produced,K18,Other Technical,0.73,,,
Net Quantity Produced,K18,Other Technical,0.74,,,
Net Quantity Produced,K18,Other Technical,0.75,,,
Net Quantity Produced,K18,Other Technical,0.76,,,
Net Quantity Produced,K18,Other Technical,0.77,,,
Net Quantity Produced,K18,Other Technical,0.78,,,
Net Quantity Produced,K18,Other Technical,0.79,,,
Net Quantity Produced,K18,Other Technical,0.8,,,
Net Quantity Produced,K18,Other Technical,0.81,,,
Net Quantity Produced,K18,Other Technical,0.82,,,
Net Quantity Produced,K18,Other Technical,0.83,,,
Net Quantity Produced,K18,Other Technical,0.84,,,
Net Quantity Produced,K18,Other Technical,0.85,,,
Net Quantity Produced,K18,Other Technical,0.86,,,
Net Quantity Produced,K18,Other Technical,0.87,,,
Net Quantity Produced,K18,Other Technical,0.88,,,
Net Quantity Produced,K18,Other Technical,0.89,,,
Net Quantity Produced,K18,Other Technical,0.9,,,
Net Quantity Produced,K18,Other Technical,0.91,,,
Net Quantity Produced,K18,Other Technical,0.92,,,
Net Quantity Produced,K18,Other Technical,0.93,,,
Net Quantity Produced,K18,Other Technical,0.94,,,
Net Quantity Produced,K18,Other Technical,0.95,,,
Net Quantity Produced,K18,Other Technical,0.96,,,
Net Quantity Produced,K18,Other Technical,0.97,,,
Net Quantity Produced,K18,Other Technical,0.98,,,
Net Quantity Produced,K18,Other Technical,0.99,,,
Net Quantity Produced,K18,Other Technical,1.0,,,
Net Quantity Produced,K18,Print,0.5,,,79143.0
Net Quantity Produced,K18,Print,0.51,,,83891.58000000003
Net Quantity Produced,K18,Print,0.52,,,88640.16
Net Quantity Produced,K18,Print,0.53,,,93388.74000000002
Net Quantity Produced,K18,Print,0.54,,,98137.32000000002
Net Quantity Produced,K18,Print,0.55,,,102885.90000000004
Net Quantity Produced,K18,Print,0.56,,,107634.48000000004
Net Quantity Produced,K18,Print,0.57,,,112383.05999999998
Net Quantity Produced,K18,Print,0.58,,,117131.63999999994
